sn,ymd,ym,code,si,dong,apt_nm,juso_jibun,price,con_year,area,floor,py,cnt
3933,2022-02-17,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13300,2002,60,13,731,1
3934,2022-02-18,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13200,2002,60,7,726,1
3935,2022-02-19,2022-02-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,11300,2001,60,3,622,1
3936,2022-02-19,2022-02-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,12500,2002,60,6,688,1
3937,2022-02-19,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13100,2002,60,12,720,1
3938,2022-02-23,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12900,2002,60,8,710,1
3939,2022-02-24,2022-02-01,42130,원주시,관설동 ,현진에버빌4차,강원도 원주시 관설동 1774-2 현진에버빌4차,20500,2004,85,3,796,1
3940,2022-02-25,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,11800,2002,60,8,649,1
3941,2022-02-26,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12500,2002,60,4,688,1
3942,2022-02-26,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,10300,2002,60,15,566,1
3943,2022-02-26,2022-02-01,42130,원주시,관설동 ,현진에버빌4차,강원도 원주시 관설동 1774-2 현진에버빌4차,20700,2004,85,14,804,1
3944,2022-02-26,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,14500,2002,60,10,797,1
3945,2022-02-27,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13500,2002,60,10,742,1
3946,2022-02-27,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13300,2002,60,15,731,1
3947,2022-02-28,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12800,2002,60,13,704,1
3948,2022-02-28,2022-02-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,11500,2001,60,4,632,1
3949,2022-02-28,2022-02-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,8,715,1
4564,2022-03-01,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12950,2002,60,15,712,1
4565,2022-03-02,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,11000,2002,60,1,605,1
4566,2022-03-02,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,11000,2002,60,2,605,1
4567,2022-03-02,2022-03-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,11300,2001,60,2,622,1
4568,2022-03-02,2022-03-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,12500,2002,60,7,688,1
4569,2022-03-03,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12400,2002,60,1,682,1
4570,2022-03-03,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,8,715,1
4571,2022-03-04,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,14000,2002,60,14,770,1
4572,2022-03-04,2022-03-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,11500,2001,60,7,632,1
4573,2022-03-04,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,14,715,1
4574,2022-03-04,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,14,715,1
4575,2022-03-05,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13900,2002,60,11,764,1
4576,2022-03-05,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13900,2002,60,9,764,1
4577,2022-03-05,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13500,2002,60,6,742,1
4578,2022-03-07,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12900,2002,60,12,710,1
4579,2022-03-07,2022-03-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,12500,2002,60,6,688,1
4580,2022-03-08,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12900,2002,60,8,710,1
4581,2022-03-08,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,7,715,1
4582,2022-03-08,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13500,2002,60,7,742,1
4583,2022-03-10,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13800,2002,60,11,759,1
4584,2022-03-11,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,14,715,1
4585,2022-03-11,2022-03-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,11800,2001,60,15,649,1
4586,2022-03-12,2022-03-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,12000,2001,60,10,660,1
4587,2022-03-12,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13900,2002,60,8,764,1
4588,2022-03-12,2022-03-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,12300,2002,60,2,676,1
4589,2022-03-14,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13500,2002,60,13,742,1
4590,2022-03-15,2022-03-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,10000,2001,60,1,550,1
4591,2022-03-16,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12500,2002,60,10,688,1
4592,2022-03-17,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,14000,2002,60,10,770,1
4593,2022-03-17,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,7,715,1
4594,2022-03-17,2022-03-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,10500,2002,60,7,578,1
4595,2022-03-17,2022-03-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,10700,2001,60,1,588,1
4596,2022-03-17,2022-03-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,13000,2001,60,8,715,1
4597,2022-03-17,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,15,715,1
4598,2022-03-18,2022-03-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,13500,2001,60,12,742,1
4599,2022-03-18,2022-03-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,12800,2002,60,9,704,1
4600,2022-03-19,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12700,2002,60,15,698,1
4601,2022-03-19,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13200,2002,60,7,726,1
4602,2022-03-19,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,11000,2002,60,1,605,1
4603,2022-03-20,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,10500,2002,60,1,578,1
4604,2022-03-22,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,11300,2002,60,3,622,1
4605,2022-03-23,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13800,2002,60,12,759,1
4606,2022-03-23,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12500,2002,60,1,688,1
4607,2022-03-23,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13950,2002,60,9,767,1
4608,2022-03-24,2022-03-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,13300,2002,60,6,731,1
4609,2022-03-24,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12500,2002,60,7,688,1
4610,2022-03-25,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12800,2002,60,13,704,1
4611,2022-03-25,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,11000,2002,60,2,605,1
4612,2022-03-25,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12800,2002,60,13,704,1
4613,2022-03-26,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,6,715,1
4614,2022-03-26,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,5,715,1
4615,2022-03-26,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,14400,2002,60,10,792,1
4616,2022-03-29,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13500,2002,60,3,742,1
4617,2022-03-29,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,8,715,1
4618,2022-03-29,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12800,2002,60,11,704,1
4619,2022-03-30,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13500,2002,60,11,742,1
4620,2022-03-30,2022-03-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,13650,2002,60,15,751,1
4621,2022-03-31,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12500,2002,60,6,688,1
4622,2022-03-31,2022-03-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,8,715,1
5237,2022-04-01,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,14000,2002,60,8,770,1
5238,2022-04-02,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,5,715,1
5239,2022-04-02,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,11900,2002,60,4,654,1
5240,2022-04-02,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,10500,2002,60,13,578,1
5241,2022-04-04,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,11,715,1
5242,2022-04-04,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,12300,2002,60,3,676,1
5243,2022-04-05,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,11000,2002,60,1,605,1
5244,2022-04-05,2022-04-01,42130,원주시,관설동 ,현진에버빌4차,강원도 원주시 관설동 1774-2 현진에버빌4차,20900,2004,85,3,811,1
5245,2022-04-06,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,13300,2002,60,8,731,1
5246,2022-04-07,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,10000,2002,60,1,550,1
5247,2022-04-07,2022-04-01,42130,원주시,관설동 ,현진에버빌4차,강원도 원주시 관설동 1774-2 현진에버빌4차,21500,2004,85,7,835,1
5248,2022-04-11,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13300,2002,60,10,731,1
5249,2022-04-12,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,11200,2001,60,3,616,1
5250,2022-04-12,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,11200,2001,60,3,616,1
5251,2022-04-13,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,14550,2002,60,10,800,1
5252,2022-04-13,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,12000,2001,60,13,660,1
5253,2022-04-13,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,11700,2002,60,2,644,1
5254,2022-04-15,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,14000,2002,60,14,770,1
5255,2022-04-15,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,14000,2002,60,9,770,1
5256,2022-04-16,2022-04-01,42130,원주시,관설동 ,현진에버빌4차,강원도 원주시 관설동 1774-2 현진에버빌4차,19800,2004,85,6,769,1
5257,2022-04-17,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,2,715,1
5258,2022-04-17,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,13300,2002,60,10,731,1
5259,2022-04-18,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12400,2002,60,10,682,1
5260,2022-04-20,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12600,2002,60,3,693,1
5261,2022-04-22,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,14700,2001,60,13,808,1
5262,2022-04-23,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,12400,2001,60,7,682,1
5263,2022-04-23,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,12000,2001,60,4,660,1
5264,2022-04-23,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,11900,2002,60,4,654,1
5265,2022-04-24,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,3,715,1
5266,2022-04-24,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13500,2002,60,2,742,1
5267,2022-04-25,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,12000,2002,60,8,660,1
5268,2022-04-25,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,13800,2001,60,13,759,1
5269,2022-04-25,2022-04-01,42130,원주시,관설동 ,코아루,강원도 원주시 관설동 1774-4 코아루,22000,2005,85,7,854,1
5270,2022-04-25,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,12500,2002,60,2,688,1
5271,2022-04-25,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,12500,2002,60,8,688,1
5272,2022-04-26,2022-04-01,42130,원주시,관설동 ,청솔6차,강원도 원주시 관설동 1713-1 청솔6차,11450,2002,60,14,630,1
5273,2022-04-26,2022-04-01,42130,원주시,관설동 ,코아루,강원도 원주시 관설동 1774-4 코아루,20500,2005,85,1,796,1
5274,2022-04-26,2022-04-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,11450,2002,60,11,630,1
5275,2022-04-28,2022-04-01,42130,원주시,관설동 ,현진에버빌4차,강원도 원주시 관설동 1774-2 현진에버빌4차,18500,2004,73,10,836,1
5276,2022-04-28,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,13500,2001,60,13,742,1
5277,2022-04-28,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,13500,2001,60,13,742,1
5278,2022-04-29,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,12600,2001,60,9,693,1
5279,2022-04-30,2022-04-01,42130,원주시,관설동 ,현진에버빌4차,강원도 원주시 관설동 1774-2 현진에버빌4차,18800,2004,73,4,850,1
5280,2022-04-30,2022-04-01,42130,원주시,관설동 ,청솔5차,강원도 원주시 관설동 1774-3 청솔5차,11650,2001,60,11,641,1
5847,2022-05-03,2022-05-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,14800,2002,60,9,814,1
5848,2022-05-03,2022-05-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13500,2002,60,3,742,1
5849,2022-05-03,2022-05-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13200,2002,60,9,726,1
5850,2022-05-06,2022-05-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12900,2002,60,2,710,1
5851,2022-05-10,2022-05-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,13000,2002,60,6,715,1
5852,2022-05-10,2022-05-01,42130,원주시,관설동 ,청솔8차,강원도 원주시 관설동 1713-2 청솔8차,12500,2002,60,1,688,1
