"","ymd","ym","year","code","addr_1","apt_nm","juso_jibun","price","con_year","area","floor","py","cnt"
"3252",2022-06-26,2022-06-01,"2022","42130","강원_원주","원주봉화산벨라시티2차아파트","강원도 원주시 단계동 1218 원주봉화산벨라시티2차아파트",38500,2018,85,16,1495,1
"3253",2022-06-27,2022-06-01,"2022","42130","강원_원주","코오롱","강원도 원주시 단계동 880 코오롱",17300,1994,60,15,951,1
"3254",2022-06-27,2022-06-01,"2022","42130","강원_원주","장미","강원도 원주시 단계동 1084-2 장미",13600,1995,60,1,748,1
"3255",2022-06-28,2022-06-01,"2022","42130","강원_원주","코오롱","강원도 원주시 단계동 880 코오롱",17500,1994,60,10,962,1
"3256",2022-06-28,2022-06-01,"2022","42130","강원_원주","벽산","강원도 원주시 단계동 809 벽산",23000,1993,124,4,612,1
"3257",2022-06-29,2022-06-01,"2022","42130","강원_원주","단계은행","강원도 원주시 단계동 806 단계은행",7500,1994,40,2,619,1
"3258",2022-06-29,2022-06-01,"2022","42130","강원_원주","단계은행","강원도 원주시 단계동 806 단계은행",6200,1994,40,9,512,1
"3259",2022-06-29,2022-06-01,"2022","42130","강원_원주","세경3차","강원도 원주시 단계동 807-1 세경3차",9800,1996,60,4,539,1
"3260",2022-06-29,2022-06-01,"2022","42130","강원_원주","원주봉화산푸르지오","강원도 원주시 단계동 1184 원주봉화산푸르지오",33350,2017,73,3,1508,1
"3261",2022-06-04,2022-06-01,"2022","42130","강원_원주","원주신일유토빌","강원도 원주시 우산동 821 원주신일유토빌",18500,2012,60,12,1017,1
"3262",2022-06-07,2022-06-01,"2022","42130","강원_원주","덕원","강원도 원주시 우산동 157 덕원",9800,1992,72,4,449,1
"3263",2022-06-07,2022-06-01,"2022","42130","강원_원주","원주신일유토빌","강원도 원주시 우산동 821 원주신일유토빌",23500,2012,85,18,912,1
"3264",2022-06-10,2022-06-01,"2022","42130","강원_원주","원주신일유토빌","강원도 원주시 우산동 821 원주신일유토빌",17500,2012,60,15,962,1
"3265",2022-06-13,2022-06-01,"2022","42130","강원_원주","동보렉스1","강원도 원주시 우산동 333-9 동보렉스1",4500,1988,44,5,337,1
"3266",2022-06-13,2022-06-01,"2022","42130","강원_원주","원주신일유토빌","강원도 원주시 우산동 821 원주신일유토빌",20400,2012,85,5,792,1
"3267",2022-06-13,2022-06-01,"2022","42130","강원_원주","원주신일유토빌","강원도 원주시 우산동 821 원주신일유토빌",20400,2012,85,5,792,1
"3268",2022-06-14,2022-06-01,"2022","42130","강원_원주","한라비발디","강원도 원주시 우산동 818 한라비발디",26700,2009,85,3,1037,1
"3269",2022-06-14,2022-06-01,"2022","42130","강원_원주","동보렉스2","강원도 원주시 우산동 333-48 동보렉스2",5200,1989,44,2,390,1
"3270",2022-06-14,2022-06-01,"2022","42130","강원_원주","동보렉스2","강원도 원주시 우산동 333-48 동보렉스2",5200,1989,44,2,390,1
"3271",2022-06-16,2022-06-01,"2022","42130","강원_원주","덕원","강원도 원주시 우산동 157 덕원",9300,1992,58,7,529,1
"3272",2022-06-17,2022-06-01,"2022","42130","강원_원주","덕원","강원도 원주시 우산동 157 덕원",8300,1992,72,3,380,1
"3273",2022-06-20,2022-06-01,"2022","42130","강원_원주","동보렉스1","강원도 원주시 우산동 333-9 동보렉스1",4000,1988,44,3,300,1
"3274",2022-06-27,2022-06-01,"2022","42130","강원_원주","원주신일유토빌","강원도 원주시 우산동 821 원주신일유토빌",23500,2012,85,21,912,1
"3275",2022-06-28,2022-06-01,"2022","42130","강원_원주","원주신일유토빌","강원도 원주시 우산동 821 원주신일유토빌",18700,2012,60,8,1028,1
"3276",2022-06-01,2022-06-01,"2022","42130","강원_원주","대흥2","강원도 원주시 태장동 1040-8 대흥2",8200,1995,60,5,451,1
"3277",2022-06-01,2022-06-01,"2022","42130","강원_원주","영진2","강원도 원주시 태장동 891-1 영진2",7700,1993,60,17,424,1
"3278",2022-06-01,2022-06-01,"2022","42130","강원_원주","태장주공3","강원도 원주시 태장동 2708 태장주공3",6500,1997,50,3,429,1
"3279",2022-06-01,2022-06-01,"2022","42130","강원_원주","e편한세상원주태장","강원도 원주시 태장동 2731 e편한세상원주태장",24800,2018,60,21,1364,1
"3280",2022-06-01,2022-06-01,"2022","42130","강원_원주","상록아파트","강원도 원주시 태장동 971 상록아파트",5500,1992,59,4,308,1
"3281",2022-06-01,2022-06-01,"2022","42130","강원_원주","흥화브라운빌","강원도 원주시 태장동 2716 흥화브라운빌",18400,2006,85,15,714,1
"3282",2022-06-03,2022-06-01,"2022","42130","강원_원주","삼정백조","강원도 원주시 태장동 551 삼정백조",7400,1997,50,6,488,1
"3283",2022-06-03,2022-06-01,"2022","42130","강원_원주","영진2","강원도 원주시 태장동 891-1 영진2",8350,1993,60,10,459,1
"3284",2022-06-03,2022-06-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",7150,1998,50,4,472,1
"3285",2022-06-03,2022-06-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",3400,1999,28,1,401,1
"3286",2022-06-03,2022-06-01,"2022","42130","강원_원주","뉴스테이아파트","강원도 원주시 태장동 1720-48 뉴스테이아파트",6500,2014,60,4,357,1
"3287",2022-06-06,2022-06-01,"2022","42130","강원_원주","성호2차샤인힐즈","강원도 원주시 태장동 128-9 성호2차샤인힐즈",13800,2004,60,14,759,1
"3288",2022-06-06,2022-06-01,"2022","42130","강원_원주","금광포란재1단지","강원도 원주시 태장동 580 금광포란재1단지",15400,2006,60,11,847,1
"3289",2022-06-06,2022-06-01,"2022","42130","강원_원주","금광포란재1단지","강원도 원주시 태장동 580 금광포란재1단지",15400,2006,60,11,847,1
"3290",2022-06-07,2022-06-01,"2022","42130","강원_원주","금광포란재1단지","강원도 원주시 태장동 580 금광포란재1단지",23300,2006,85,14,905,1
"3291",2022-06-07,2022-06-01,"2022","42130","강원_원주","백운3차","강원도 원주시 태장동 1836 백운3차",6300,2000,49,12,424,1
"3292",2022-06-07,2022-06-01,"2022","42130","강원_원주","태장동보렉스","강원도 원주시 태장동 128-1 태장동보렉스",12000,1995,71,13,558,1
"3293",2022-06-07,2022-06-01,"2022","42130","강원_원주","뉴스테이아파트","강원도 원주시 태장동 1720-48 뉴스테이아파트",5450,2014,60,3,300,1
"3294",2022-06-07,2022-06-01,"2022","42130","강원_원주","성호2차샤인힐즈","강원도 원주시 태장동 128-9 성호2차샤인힐즈",16500,2004,75,14,726,1
"3295",2022-06-08,2022-06-01,"2022","42130","강원_원주","상록아파트","강원도 원주시 태장동 971 상록아파트",5000,1992,54,4,306,1
"3296",2022-06-08,2022-06-01,"2022","42130","강원_원주","성호2차샤인힐즈","강원도 원주시 태장동 128-9 성호2차샤인힐즈",15800,2004,75,10,695,1
"3297",2022-06-09,2022-06-01,"2022","42130","강원_원주","금광포란재1단지","강원도 원주시 태장동 580 금광포란재1단지",15100,2006,60,15,830,1
"3298",2022-06-09,2022-06-01,"2022","42130","강원_원주","이안원주태장","강원도 원주시 태장동 2793 이안원주태장",27800,2019,76,5,1207,1
"3299",2022-06-09,2022-06-01,"2022","42130","강원_원주","태장주공1단지","강원도 원주시 태장동 2705 태장주공1단지",13500,1997,85,13,524,1
"3300",2022-06-10,2022-06-01,"2022","42130","강원_원주","e편한세상원주태장","강원도 원주시 태장동 2731 e편한세상원주태장",24400,2018,60,2,1342,1
"3301",2022-06-10,2022-06-01,"2022","42130","강원_원주","태장주공3","강원도 원주시 태장동 2708 태장주공3",6000,1997,50,4,396,1
"3302",2022-06-10,2022-06-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",4000,1999,28,6,471,1
"3303",2022-06-10,2022-06-01,"2022","42130","강원_원주","백운3차","강원도 원주시 태장동 1836 백운3차",5950,2000,49,1,401,1
"3304",2022-06-10,2022-06-01,"2022","42130","강원_원주","성호2차샤인힐즈","강원도 원주시 태장동 128-9 성호2차샤인힐즈",13000,2004,60,15,715,1
"3305",2022-06-10,2022-06-01,"2022","42130","강원_원주","성호2차샤인힐즈","강원도 원주시 태장동 128-9 성호2차샤인힐즈",13850,2004,60,14,762,1
"3306",2022-06-10,2022-06-01,"2022","42130","강원_원주","흥화브라운빌","강원도 원주시 태장동 2716 흥화브라운빌",19300,2006,85,13,749,1
"3307",2022-06-11,2022-06-01,"2022","42130","강원_원주","요진보네르카운티2차","강원도 원주시 태장동 2717 요진보네르카운티2차",16300,2007,75,14,717,1
"3308",2022-06-11,2022-06-01,"2022","42130","강원_원주","현대","강원도 원주시 태장동 682 현대",12000,1995,59,3,671,1
"3309",2022-06-13,2022-06-01,"2022","42130","강원_원주","상록아파트","강원도 원주시 태장동 971 상록아파트",9500,1992,76,2,412,1
"3310",2022-06-13,2022-06-01,"2022","42130","강원_원주","현대","강원도 원주시 태장동 682 현대",14000,1995,84,8,550,1
"3311",2022-06-13,2022-06-01,"2022","42130","강원_원주","대흥2","강원도 원주시 태장동 1040-8 대흥2",8200,1995,60,10,451,1
"3312",2022-06-14,2022-06-01,"2022","42130","강원_원주","태봉우성2","강원도 원주시 태장동 1266-6 태봉우성2",12400,1992,85,15,481,1
"3313",2022-06-14,2022-06-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",8100,1998,60,2,446,1
"3314",2022-06-14,2022-06-01,"2022","42130","강원_원주","상록아파트","강원도 원주시 태장동 971 상록아파트",6000,1992,54,2,367,1
"3315",2022-06-15,2022-06-01,"2022","42130","강원_원주","태장주공3","강원도 원주시 태장동 2708 태장주공3",6400,1997,39,1,542,1
"3316",2022-06-15,2022-06-01,"2022","42130","강원_원주","현대","강원도 원주시 태장동 682 현대",11550,1995,59,11,646,1
"3317",2022-06-15,2022-06-01,"2022","42130","강원_원주","e편한세상원주태장","강원도 원주시 태장동 2731 e편한세상원주태장",25600,2018,60,18,1408,1
"3318",2022-06-15,2022-06-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",3500,1999,28,3,412,1
"3319",2022-06-16,2022-06-01,"2022","42130","강원_원주","백운3차","강원도 원주시 태장동 1836 백운3차",5500,2000,49,4,370,1
"3320",2022-06-17,2022-06-01,"2022","42130","강원_원주","현대","강원도 원주시 태장동 682 현대",10200,1995,59,1,571,1
"3321",2022-06-17,2022-06-01,"2022","42130","강원_원주","상록아파트","강원도 원주시 태장동 971 상록아파트",7200,1992,56,3,424,1
"3322",2022-06-18,2022-06-01,"2022","42130","강원_원주","태봉우성2","강원도 원주시 태장동 1266-6 태봉우성2",10500,1992,73,6,475,1
"3323",2022-06-18,2022-06-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",3400,1999,28,8,401,1
"3324",2022-06-18,2022-06-01,"2022","42130","강원_원주","흥화브라운빌","강원도 원주시 태장동 2716 흥화브라운빌",17200,2006,85,15,668,1
"3325",2022-06-18,2022-06-01,"2022","42130","강원_원주","태장주공2","강원도 원주시 태장동 2708 태장주공2",10800,1997,60,10,594,1
"3326",2022-06-19,2022-06-01,"2022","42130","강원_원주","성호2차샤인힐즈","강원도 원주시 태장동 128-9 성호2차샤인힐즈",17000,2004,75,11,748,1
"3327",2022-06-20,2022-06-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",9000,1998,60,8,495,1
"3328",2022-06-20,2022-06-01,"2022","42130","강원_원주","태장동보렉스","강원도 원주시 태장동 128-1 태장동보렉스",12500,1995,85,15,485,1
"3329",2022-06-20,2022-06-01,"2022","42130","강원_원주","성호2차샤인힐즈","강원도 원주시 태장동 128-9 성호2차샤인힐즈",13500,2004,60,5,742,1
"3330",2022-06-21,2022-06-01,"2022","42130","강원_원주","태장동성호아파트","강원도 원주시 태장동 129 태장동성호아파트",9200,1998,60,10,506,1
"3331",2022-06-21,2022-06-01,"2022","42130","강원_원주","우성1","강원도 원주시 태장동 2210 우성1",16500,1990,127,13,429,1
"3332",2022-06-21,2022-06-01,"2022","42130","강원_원주","요진보네르카운티2차","강원도 원주시 태장동 2717 요진보네르카운티2차",19500,2007,75,8,858,1
"3333",2022-06-21,2022-06-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",3350,1999,28,10,395,1
"3334",2022-06-21,2022-06-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",9500,1999,59,7,531,1
"3335",2022-06-22,2022-06-01,"2022","42130","강원_원주","상록아파트","강원도 원주시 태장동 971 상록아파트",4100,1992,46,4,294,1
"3336",2022-06-22,2022-06-01,"2022","42130","강원_원주","태장동보렉스","강원도 원주시 태장동 128-1 태장동보렉스",9700,1997,60,9,533,1
"3337",2022-06-22,2022-06-01,"2022","42130","강원_원주","태장주공2","강원도 원주시 태장동 2708 태장주공2",10700,1997,60,6,588,1
"3338",2022-06-22,2022-06-01,"2022","42130","강원_원주","태장주공1단지","강원도 원주시 태장동 2705 태장주공1단지",11000,1997,85,1,427,1
"3339",2022-06-22,2022-06-01,"2022","42130","강원_원주","금광포란재1단지","강원도 원주시 태장동 580 금광포란재1단지",14900,2006,60,7,820,1
"3340",2022-06-22,2022-06-01,"2022","42130","강원_원주","이안원주태장","강원도 원주시 태장동 2793 이안원주태장",31000,2019,85,3,1204,1
"3341",2022-06-24,2022-06-01,"2022","42130","강원_원주","삼정백조","강원도 원주시 태장동 551 삼정백조",7000,1997,50,11,462,1
"3342",2022-06-25,2022-06-01,"2022","42130","강원_원주","삼정백조","강원도 원주시 태장동 551 삼정백조",6800,1997,50,15,449,1
"3343",2022-06-25,2022-06-01,"2022","42130","강원_원주","태장주공2","강원도 원주시 태장동 2708 태장주공2",11200,1997,60,15,616,1
"3344",2022-06-25,2022-06-01,"2022","42130","강원_원주","e편한세상원주태장","강원도 원주시 태장동 2731 e편한세상원주태장",30000,2018,75,3,1320,1
"3345",2022-06-26,2022-06-01,"2022","42130","강원_원주","금광포란재1단지","강원도 원주시 태장동 580 금광포란재1단지",14700,2006,60,12,808,1
"3346",2022-06-26,2022-06-01,"2022","42130","강원_원주","흥화브라운빌","강원도 원주시 태장동 2716 흥화브라운빌",17500,2006,85,4,679,1
"3347",2022-06-26,2022-06-01,"2022","42130","강원_원주","상록아파트","강원도 원주시 태장동 971 상록아파트",6100,1992,54,4,373,1
"3348",2022-06-28,2022-06-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",4000,1999,28,6,471,1
"3349",2022-06-28,2022-06-01,"2022","42130","강원_원주","두진백로","강원도 원주시 태장동 546 두진백로",9500,1999,59,12,531,1
"3350",2022-06-29,2022-06-01,"2022","42130","강원_원주","태봉우성2","강원도 원주시 태장동 1266-6 태봉우성2",13000,1992,85,10,505,1
"3351",2022-06-30,2022-06-01,"2022","42130","강원_원주","태장동보렉스","강원도 원주시 태장동 128-1 태장동보렉스",13800,1997,85,15,536,1
"3352",2022-06-30,2022-06-01,"2022","42130","강원_원주","금광포란재1단지","강원도 원주시 태장동 580 금광포란재1단지",14750,2006,60,15,811,1
"3353",2022-06-30,2022-06-01,"2022","42130","강원_원주","태장동보렉스","강원도 원주시 태장동 128-1 태장동보렉스",7300,1995,60,1,402,1
"3354",2022-06-30,2022-06-01,"2022","42130","강원_원주","뉴스테이아파트","강원도 원주시 태장동 1720-48 뉴스테이아파트",7400,2014,60,4,407,1
"3355",2022-06-02,2022-06-01,"2022","42130","강원_원주","아포리배말타운","강원도 원주시 봉산동 1203-1 아포리배말타운",26300,2004,114,15,761,1
"3356",2022-06-02,2022-06-01,"2022","42130","강원_원주","아포리배말타운","강원도 원주시 봉산동 1203-1 아포리배말타운",20500,2004,85,1,796,1
"3357",2022-06-10,2022-06-01,"2022","42130","강원_원주","삼익","강원도 원주시 봉산동 1201 삼익",13900,1995,60,9,764,1
